590;260;208;800;NULL;2912000;NULL;NULL
591;260;208;850;NULL;3071250;NULL;NULL
592;260;208;900;NULL;3234000;NULL;NULL
593;260;208;950;NULL;3400250;NULL;NULL
594;260;208;1000;NULL;3570000;NULL;NULL
595;260;208;NULL;1;1192500;NULL;NULL
596;260;208;NULL;2;2030000;NULL;NULL
597;260;208;NULL;3;2756250;NULL;NULL
598;260;208;NULL;4;3570000;NULL;NULL
599;260;212;100;NULL;750000;NULL;NULL
600;260;212;150;NULL;892500;NULL;NULL
601;260;212;200;NULL;1040000;NULL;NULL
602;260;212;250;NULL;1192500;NULL;NULL
603;260;212;300;NULL;1350000;NULL;NULL
604;260;212;350;NULL;1512500;NULL;NULL
605;260;212;400;NULL;1680000;NULL;NULL
606;260;212;450;NULL;1852500;NULL;NULL
607;260;212;500;NULL;2030000;NULL;NULL
608;260;212;550;NULL;2168250;NULL;NULL
609;260;212;600;NULL;2310000;NULL;NULL
610;260;212;650;NULL;2455250;NULL;NULL
611;260;212;700;NULL;2604000;NULL;NULL
612;260;212;750;NULL;2756250;NULL;NULL
613;260;212;800;NULL;2912000;NULL;NULL
614;260;212;850;NULL;3071250;NULL;NULL
615;260;212;900;NULL;3234000;NULL;NULL
616;260;212;950;NULL;3400250;NULL;NULL
617;260;212;1000;NULL;3570000;NULL;NULL
618;260;212;NULL;1;1192500;NULL;NULL
619;260;212;NULL;2;2030000;NULL;NULL
620;260;212;NULL;3;2756250;NULL;NULL
621;260;212;NULL;4;3570000;NULL;NULL
622;260;221;100;NULL;625000;NULL;NULL
623;260;221;150;NULL;707625;NULL;NULL
624;260;221;200;NULL;793000;NULL;NULL
625;260;221;250;NULL;881125;NULL;NULL
626;260;221;300;NULL;972000;NULL;NULL
627;260;221;350;NULL;1065625;NULL;NULL
628;260;221;400;NULL;1162000;NULL;NULL
629;260;221;450;NULL;1261125;NULL;NULL
630;260;221;500;NULL;1363000;NULL;NULL
631;260;221;550;NULL;1467625;NULL;NULL
632;260;221;600;NULL;1575000;NULL;NULL
633;260;221;650;NULL;1685125;NULL;NULL
634;260;221;700;NULL;1798000;NULL;NULL
635;260;221;750;NULL;1913625;NULL;NULL
636;260;221;800;NULL;2032000;NULL;NULL
637;260;221;850;NULL;2153125;NULL;NULL
638;260;221;900;NULL;2277000;NULL;NULL
639;260;221;950;NULL;2403625;NULL;NULL
640;260;221;1000;NULL;2533000;NULL;NULL
641;260;221;NULL;1;1467968;NULL;NULL
642;260;221;NULL;2;1363000;NULL;NULL
643;260;221;NULL;3;1913625;NULL;NULL
644;260;221;NULL;4;2533000;NULL;NULL
